Date,Close/Last,Open,High,Low,Name
2016-09-28,18339.24,18240.22,18349.86,18179.34,Dow Jones Industrial Average
2016-09-27,18228.3,18099.21,18238.1,18052.16,Dow Jones Industrial Average
2016-09-26,18094.83,18217.76,18217.76,18083.32,Dow Jones Industrial Average
2016-09-23,18261.45,18377.36,18383.76,18254.84,Dow Jones Industrial Average
2016-09-22,18392.46,18343.76,18449.88,18343.76,Dow Jones Industrial Average
2016-09-21,18293.7,18164.96,18307.43,18121.57,Dow Jones Industrial Average
2016-09-20,18129.96,18175.36,18227.21,18128.8,Dow Jones Industrial Average
2016-09-19,18120.17,18154.82,18254.88,18093.05,Dow Jones Industrial Average
2016-09-16,18123.8,18217.21,18217.21,18070.21,Dow Jones Industrial Average
2016-09-15,18212.48,18024.91,18250.11,18015.49,Dow Jones Industrial Average
2016-09-14,18034.77,18073.39,18163.48,17992.21,Dow Jones Industrial Average
2016-09-13,18066.75,18262.99,18262.99,18028.06,Dow Jones Industrial Average
2016-09-12,18325.07,18028.95,18358.69,17994.84,Dow Jones Industrial Average
2016-09-09,18085.45,18404.17,18404.17,18085.45,Dow Jones Industrial Average
2016-09-08,18479.91,18486.69,18506.24,18446.69,Dow Jones Industrial Average
2016-09-07,18526.14,18527.71,18536.89,18474.77,Dow Jones Industrial Average
2016-09-06,18538.12,18493.4,18551.54,18450.32,Dow Jones Industrial Average
2016-09-02,18491.96,18466.01,18544.76,18439.1,Dow Jones Industrial Average
2016-09-01,18419.3,18396.57,18430.05,18295.48,Dow Jones Industrial Average
2016-08-31,18400.88,18436.7,18439.68,18333.56,Dow Jones Industrial Average
2016-08-30,18454.3,18491.28,18514.29,18408.52,Dow Jones Industrial Average
2016-08-29,18502.99,18421.29,18523.09,18419.92,Dow Jones Industrial Average
2016-08-26,18395.4,18467.92,18572.09,18335.34,Dow Jones Industrial Average
2016-08-25,18448.41,18471.21,18497.68,18431.46,Dow Jones Industrial Average
2016-08-24,18481.48,18537.5,18539.15,18448.27,Dow Jones Industrial Average
2016-08-23,18547.3,18568.94,18631.6,18545.52,Dow Jones Industrial Average
2016-08-22,18529.42,18535.86,18570.92,18466.86,Dow Jones Industrial Average
2016-08-19,18552.57,18585.17,18585.17,18491.24,Dow Jones Industrial Average
2016-08-18,18597.7,18566.54,18600.82,18533.29,Dow Jones Industrial Average
2016-08-17,18573.94,18537.09,18582.35,18468.68,Dow Jones Industrial Average
2016-08-16,18552.02,18614.48,18614.86,18550.65,Dow Jones Industrial Average
2016-08-15,18636.05,18588.59,18668.44,18588.59,Dow Jones Industrial Average
2016-08-12,18576.47,18595.65,18606.06,18535.86,Dow Jones Industrial Average
2016-08-11,18613.52,18519.08,18638.34,18519.08,Dow Jones Industrial Average
2016-08-10,18495.66,18541.48,18561.75,18468.78,Dow Jones Industrial Average
2016-08-09,18533.05,18538.05,18585.32,18507.75,Dow Jones Industrial Average
2016-08-08,18529.29,18540.65,18569.31,18502.03,Dow Jones Industrial Average
2016-08-05,18543.53,18402.8,18543.53,18402.8,Dow Jones Industrial Average
2016-08-04,18352.05,18351.43,18397.87,18325.17,Dow Jones Industrial Average
2016-08-03,18355.0,18313.08,18355.0,18283.23,Dow Jones Industrial Average
2016-08-02,18313.77,18401.15,18403.65,18247.79,Dow Jones Industrial Average
2016-08-01,18404.51,18434.5,18467.03,18355.75,Dow Jones Industrial Average
2016-07-29,18432.24,18442.52,18466.55,18371.12,Dow Jones Industrial Average
2016-07-28,18456.35,18461.01,18483.26,18368.82,Dow Jones Industrial Average
2016-07-27,18472.17,18473.27,18542.39,18430.94,Dow Jones Industrial Average
2016-07-26,18473.75,18497.37,18522.47,18387.22,Dow Jones Industrial Average
2016-07-25,18493.06,18554.49,18555.69,18452.62,Dow Jones Industrial Average
2016-07-22,18570.85,18524.15,18571.3,18491.59,Dow Jones Industrial Average
2016-07-21,18517.23,18589.96,18590.44,18469.67,Dow Jones Industrial Average
2016-07-20,18595.03,18582.7,18622.01,18555.65,Dow Jones Industrial Average
2016-07-19,18559.01,18503.12,18562.53,18495.11,Dow Jones Industrial Average
2016-07-18,18533.05,18521.55,18556.13,18489.84,Dow Jones Industrial Average
2016-07-15,18516.55,18508.88,18557.43,18471.62,Dow Jones Industrial Average
2016-07-14,18506.41,18414.3,18537.57,18414.3,Dow Jones Industrial Average
2016-07-13,18372.12,18356.78,18390.16,18315.76,Dow Jones Industrial Average
2016-07-12,18347.67,18259.12,18371.95,18259.12,Dow Jones Industrial Average
2016-07-11,18226.93,18161.53,18283.9,18161.53,Dow Jones Industrial Average
2016-07-08,18146.74,17971.22,18166.77,17971.22,Dow Jones Industrial Average
2016-07-07,17895.88,17924.24,17984.95,17816.65,Dow Jones Industrial Average
2016-07-06,17918.62,17807.47,17926.91,17713.45,Dow Jones Industrial Average
2016-07-05,17840.62,17904.45,17904.45,17785.28,Dow Jones Industrial Average
2016-07-01,17949.37,17924.24,18002.38,17916.91,Dow Jones Industrial Average
2016-06-30,17929.99,17712.76,17930.61,17711.8,Dow Jones Industrial Average
2016-06-29,17694.68,17456.02,17704.51,17456.02,Dow Jones Industrial Average
2016-06-28,17409.72,17190.51,17409.72,17190.51,Dow Jones Industrial Average
2016-06-27,17140.24,17355.21,17355.21,17063.08,Dow Jones Industrial Average
2016-06-24,17400.75,17946.63,17946.63,17356.34,Dow Jones Industrial Average
2016-06-23,18011.07,17844.11,18011.07,17844.11,Dow Jones Industrial Average
2016-06-22,17780.83,17832.67,17920.16,17770.36,Dow Jones Industrial Average
2016-06-21,17829.73,17827.33,17877.84,17799.8,Dow Jones Industrial Average
2016-06-20,17804.87,17736.87,17946.36,17736.87,Dow Jones Industrial Average
2016-06-17,17675.16,17733.44,17733.44,17602.78,Dow Jones Industrial Average
2016-06-16,17733.1,17602.23,17754.91,17471.29,Dow Jones Industrial Average
2016-06-15,17640.17,17703.65,17762.96,17629.01,Dow Jones Industrial Average
2016-06-14,17674.82,17710.77,17733.92,17595.79,Dow Jones Industrial Average
2016-06-13,17732.48,17830.5,17893.28,17731.35,Dow Jones Industrial Average
2016-06-10,17865.34,17938.82,17938.82,17812.34,Dow Jones Industrial Average
2016-06-09,17985.19,17969.98,18005.22,17915.88,Dow Jones Industrial Average
2016-06-08,18005.05,17931.91,18016.0,17931.91,Dow Jones Industrial Average
2016-06-07,17938.28,17936.22,18003.23,17936.22,Dow Jones Industrial Average
2016-06-06,17920.33,17825.69,17949.68,17822.81,Dow Jones Industrial Average
2016-06-03,17807.06,17799.8,17833.17,17689.68,Dow Jones Industrial Average
2016-06-02,17838.56,17789.05,17838.56,17703.55,Dow Jones Industrial Average
2016-06-01,17789.67,17754.55,17809.18,17664.79,Dow Jones Industrial Average
2016-05-31,17787.2,17891.5,17899.24,17724.03,Dow Jones Industrial Average
2016-05-27,17873.22,17826.85,17873.22,17824.73,Dow Jones Industrial Average
2016-05-26,17828.29,17859.52,17888.66,17803.82,Dow Jones Industrial Average
2016-05-25,17851.51,17735.09,17891.71,17735.09,Dow Jones Industrial Average
2016-05-24,17706.05,17525.19,17742.59,17525.19,Dow Jones Industrial Average
2016-05-23,17492.93,17507.04,17550.7,17480.05,Dow Jones Industrial Average
2016-05-20,17500.94,17437.32,17571.75,17437.32,Dow Jones Industrial Average
2016-05-19,17435.4,17514.16,17514.16,17331.07,Dow Jones Industrial Average
2016-05-18,17526.62,17501.28,17636.22,17418.21,Dow Jones Industrial Average
2016-05-17,17529.98,17701.46,17701.46,17469.92,Dow Jones Industrial Average
2016-05-16,17710.71,17531.76,17755.8,17531.76,Dow Jones Industrial Average
2016-05-13,17535.32,17711.12,17734.74,17512.48,Dow Jones Industrial Average
2016-05-12,17720.5,17722.01,17798.19,17625.38,Dow Jones Industrial Average
2016-05-11,17711.12,17919.03,17919.03,17711.05,Dow Jones Industrial Average
2016-05-10,17928.35,17726.66,17934.61,17726.66,Dow Jones Industrial Average
2016-05-09,17705.91,17743.85,17783.16,17668.38,Dow Jones Industrial Average
2016-05-06,17740.63,17650.3,17744.54,17580.38,Dow Jones Industrial Average
2016-05-05,17660.71,17664.48,17736.11,17615.82,Dow Jones Industrial Average
2016-05-04,17651.26,17735.02,17738.06,17609.01,Dow Jones Industrial Average
2016-05-03,17750.91,17870.75,17870.75,17670.88,Dow Jones Industrial Average
2016-05-02,17891.16,17783.78,17912.35,17773.71,Dow Jones Industrial Average
2016-04-29,17773.64,17813.09,17814.83,17651.98,Dow Jones Industrial Average
2016-04-28,17830.76,18023.88,18035.73,17796.55,Dow Jones Industrial Average
2016-04-27,18041.55,17996.14,18084.66,17920.26,Dow Jones Industrial Average
2016-04-26,17990.32,17987.38,18043.77,17934.17,Dow Jones Industrial Average
2016-04-25,17977.24,17990.94,17990.94,17855.55,Dow Jones Industrial Average
2016-04-22,18003.75,17985.05,18026.85,17909.89,Dow Jones Industrial Average
2016-04-21,17982.52,18092.84,18107.29,17963.89,Dow Jones Industrial Average
2016-04-20,18096.27,18059.49,18167.63,18031.21,Dow Jones Industrial Average
2016-04-19,18053.6,18012.1,18103.46,17984.43,Dow Jones Industrial Average
2016-04-18,18004.16,17890.2,18009.53,17848.22,Dow Jones Industrial Average
2016-04-15,17897.46,17925.95,17937.65,17867.41,Dow Jones Industrial Average
2016-04-14,17926.43,17912.25,17962.14,17885.44,Dow Jones Industrial Average
2016-04-13,17908.28,17741.66,17918.35,17741.66,Dow Jones Industrial Average
2016-04-12,17721.25,17571.34,17744.43,17553.57,Dow Jones Industrial Average
2016-04-11,17556.41,17586.48,17731.63,17555.9,Dow Jones Industrial Average
2016-04-08,17576.96,17555.39,17694.51,17528.16,Dow Jones Industrial Average
2016-04-07,17541.96,17687.28,17687.28,17484.23,Dow Jones Industrial Average
2016-04-06,17716.05,17605.45,17723.55,17542.54,Dow Jones Industrial Average
2016-04-05,17603.32,17718.03,17718.03,17579.56,Dow Jones Industrial Average
2016-04-04,17737.0,17799.39,17806.38,17710.67,Dow Jones Industrial Average
2016-04-01,17792.75,17661.74,17811.48,17568.02,Dow Jones Industrial Average
2016-03-31,17685.09,17716.05,17755.7,17669.72,Dow Jones Industrial Average
2016-03-30,17716.66,17652.36,17790.11,17652.36,Dow Jones Industrial Average
2016-03-29,17633.11,17512.58,17642.81,17434.27,Dow Jones Industrial Average
2016-03-28,17535.39,17526.08,17583.81,17493.03,Dow Jones Industrial Average
2016-03-24,17515.73,17485.33,17517.14,17399.01,Dow Jones Industrial Average
2016-03-23,17502.59,17588.81,17588.81,17486.27,Dow Jones Industrial Average
2016-03-22,17582.57,17602.71,17648.94,17540.42,Dow Jones Industrial Average
2016-03-21,17623.87,17589.7,17644.97,17551.28,Dow Jones Industrial Average
2016-03-18,17602.3,17481.49,17620.58,17481.49,Dow Jones Industrial Average
2016-03-17,17481.49,17321.38,17529.01,17297.65,Dow Jones Industrial Average
2016-03-16,17325.76,17249.34,17379.18,17204.07,Dow Jones Industrial Average
2016-03-15,17251.53,17217.15,17251.7,17120.35,Dow Jones Industrial Average
2016-03-14,17229.13,17207.49,17275.07,17161.16,Dow Jones Industrial Average
2016-03-11,17213.31,17014.99,17220.09,17014.99,Dow Jones Industrial Average
2016-03-10,16995.13,17006.05,17130.11,16821.86,Dow Jones Industrial Average
2016-03-09,17000.36,16969.17,17048.5,16947.94,Dow Jones Industrial Average
2016-03-08,16964.1,17050.67,17072.79,16921.51,Dow Jones Industrial Average
2016-03-07,17073.95,16991.29,17099.25,16940.48,Dow Jones Industrial Average
2016-03-04,17006.77,16945.0,17062.38,16898.84,Dow Jones Industrial Average
2016-03-03,16943.9,16896.17,16944.31,16820.73,Dow Jones Industrial Average
2016-03-02,16899.32,16851.17,16900.17,16766.32,Dow Jones Industrial Average
2016-03-01,16865.08,16545.67,16865.56,16545.67,Dow Jones Industrial Average
2016-02-29,16516.5,16634.15,16726.12,16510.4,Dow Jones Industrial Average
2016-02-26,16639.97,16712.7,16795.98,16623.91,Dow Jones Industrial Average
2016-02-25,16697.29,16504.38,16697.98,16458.42,Dow Jones Industrial Average
2016-02-24,16484.99,16418.84,16507.39,16165.86,Dow Jones Industrial Average
2016-02-23,16431.78,16610.39,16610.39,16403.53,Dow Jones Industrial Average
2016-02-22,16620.66,16417.13,16664.24,16417.13,Dow Jones Industrial Average
2016-02-19,16391.99,16410.96,16410.96,16278.0,Dow Jones Industrial Average
2016-02-18,16413.43,16483.76,16511.84,16390.43,Dow Jones Industrial Average
2016-02-17,16453.83,16217.98,16486.12,16217.98,Dow Jones Industrial Average
2016-02-16,16196.41,16012.39,16196.41,16012.39,Dow Jones Industrial Average
2016-02-12,15973.84,15691.62,15974.04,15691.62,Dow Jones Industrial Average
2016-02-11,15660.18,15897.82,15897.82,15503.01,Dow Jones Industrial Average
2016-02-10,15914.74,16035.61,16201.89,15899.91,Dow Jones Industrial Average
2016-02-09,16014.38,16005.41,16136.62,15881.11,Dow Jones Industrial Average
2016-02-08,16027.05,16147.51,16147.51,15803.55,Dow Jones Industrial Average
2016-02-05,16204.97,16417.95,16423.63,16129.81,Dow Jones Industrial Average
2016-02-04,16416.58,16329.67,16485.84,16266.16,Dow Jones Industrial Average
2016-02-03,16336.66,16186.2,16381.69,15960.45,Dow Jones Industrial Average
2016-02-02,16153.54,16420.21,16420.21,16108.44,Dow Jones Industrial Average
2016-02-01,16449.18,16453.63,16510.98,16299.47,Dow Jones Industrial Average
2016-01-29,16466.3,16090.26,16466.3,16090.26,Dow Jones Industrial Average
2016-01-28,16069.64,15960.28,16102.14,15863.72,Dow Jones Industrial Average
2016-01-27,15944.46,16168.74,16235.03,15878.3,Dow Jones Industrial Average
2016-01-26,16167.23,15893.16,16185.79,15893.16,Dow Jones Industrial Average
2016-01-25,15885.22,16086.46,16086.46,15880.15,Dow Jones Industrial Average
2016-01-22,16093.51,15921.1,16136.79,15921.1,Dow Jones Industrial Average
2016-01-21,15882.68,15768.87,16038.59,15704.66,Dow Jones Industrial Average
2016-01-20,15766.74,15989.45,15989.45,15450.56,Dow Jones Industrial Average
2016-01-19,16016.02,16009.45,16171.96,15900.25,Dow Jones Industrial Average
2016-01-15,15988.08,16354.33,16354.33,15842.11,Dow Jones Industrial Average
2016-01-14,16379.05,16159.01,16482.05,16075.12,Dow Jones Industrial Average
2016-01-13,16151.41,16526.63,16593.51,16123.2,Dow Jones Industrial Average
2016-01-12,16516.22,16419.11,16591.35,16322.07,Dow Jones Industrial Average
2016-01-11,16398.57,16358.71,16461.85,16232.03,Dow Jones Industrial Average
2016-01-08,16346.45,16519.17,16651.89,16314.57,Dow Jones Industrial Average
2016-01-07,16514.1,16888.36,16888.36,16463.63,Dow Jones Industrial Average
2016-01-06,16906.51,17154.83,17154.83,16817.62,Dow Jones Industrial Average
2016-01-05,17158.66,17147.5,17195.84,17038.61,Dow Jones Industrial Average
2016-01-04,17148.94,17405.48,17405.48,16957.63,Dow Jones Industrial Average
2015-12-31,17425.03,17590.66,17590.66,17421.16,Dow Jones Industrial Average
2015-12-30,17603.87,17711.94,17714.13,17588.87,Dow Jones Industrial Average
2015-12-29,17720.98,17547.37,17750.02,17547.37,Dow Jones Industrial Average
2015-12-28,17528.27,17535.66,17536.9,17437.34,Dow Jones Industrial Average
2015-12-24,17552.17,17593.26,17606.34,17543.95,Dow Jones Industrial Average
2015-12-23,17602.61,17427.63,17607.92,17427.63,Dow Jones Industrial Average
2015-12-22,17417.27,17253.55,17451.11,17242.86,Dow Jones Industrial Average
2015-12-21,17251.62,17154.94,17272.36,17116.73,Dow Jones Industrial Average
2015-12-18,17128.55,17495.04,17496.58,17124.31,Dow Jones Industrial Average
2015-12-17,17495.84,17756.54,17796.76,17493.5,Dow Jones Industrial Average
2015-12-16,17749.09,17530.85,17784.36,17483.68,Dow Jones Industrial Average
2015-12-15,17524.91,17374.78,17627.63,17341.18,Dow Jones Industrial Average
2015-12-14,17368.5,17277.11,17378.02,17138.47,Dow Jones Industrial Average
2015-12-11,17265.21,17574.75,17574.75,17230.5,Dow Jones Industrial Average
2015-12-10,17574.75,17493.17,17697.74,17474.66,Dow Jones Industrial Average
2015-12-09,17492.3,17558.18,17767.69,17403.51,Dow Jones Industrial Average
2015-12-08,17568.0,17703.99,17703.99,17485.39,Dow Jones Industrial Average
2015-12-07,17730.51,17845.49,17845.49,17639.25,Dow Jones Industrial Average
2015-12-04,17847.63,17482.68,17866.47,17482.68,Dow Jones Industrial Average
2015-12-03,17477.67,17741.57,17780.59,17425.56,Dow Jones Industrial Average
2015-12-02,17729.68,17883.14,17901.58,17708.2,Dow Jones Industrial Average
2015-12-01,17888.35,17719.72,17895.5,17719.72,Dow Jones Industrial Average
2015-11-30,17719.92,17802.84,17837.24,17719.79,Dow Jones Industrial Average
2015-11-27,17798.49,17806.04,17830.36,17749.32,Dow Jones Industrial Average
2015-11-25,17813.39,17820.81,17854.92,17801.83,Dow Jones Industrial Average
2015-11-24,17812.19,17770.9,17862.6,17683.51,Dow Jones Industrial Average
2015-11-23,17792.68,17823.61,17868.18,17751.53,Dow Jones Industrial Average
2015-11-20,17823.81,17732.75,17914.34,17732.75,Dow Jones Industrial Average
2015-11-19,17732.75,17739.83,17772.97,17681.98,Dow Jones Industrial Average
2015-11-18,17737.16,17485.49,17752.16,17485.49,Dow Jones Industrial Average
2015-11-17,17489.5,17486.99,17599.33,17451.41,Dow Jones Industrial Average
2015-11-16,17483.01,17229.94,17483.01,17210.43,Dow Jones Industrial Average
2015-11-13,17245.24,17439.25,17439.25,17238.89,Dow Jones Industrial Average
2015-11-12,17448.07,17691.93,17691.93,17443.5,Dow Jones Industrial Average
2015-11-11,17702.22,17769.5,17807.18,17696.91,Dow Jones Industrial Average
2015-11-10,17758.21,17724.13,17768.66,17657.72,Dow Jones Industrial Average
2015-11-09,17730.48,17900.78,17900.78,17667.78,Dow Jones Industrial Average
2015-11-06,17910.33,17855.22,17912.04,17768.6,Dow Jones Industrial Average
2015-11-05,17863.43,17871.25,17929.51,17779.19,Dow Jones Industrial Average
2015-11-04,17867.58,17929.58,17964.12,17828.83,Dow Jones Industrial Average
2015-11-03,17918.15,17819.74,17977.85,17796.02,Dow Jones Industrial Average
2015-11-02,17828.76,17672.62,17845.9,17655.02,Dow Jones Industrial Average
2015-10-30,17663.54,17756.6,17799.96,17662.87,Dow Jones Industrial Average
2015-10-29,17755.8,17771.5,17786.0,17684.72,Dow Jones Industrial Average
2015-10-28,17779.52,17586.69,17779.95,17556.71,Dow Jones Industrial Average
2015-10-27,17581.43,17608.89,17635.18,17540.57,Dow Jones Industrial Average
2015-10-26,17623.05,17649.57,17660.7,17602.51,Dow Jones Industrial Average
2015-10-23,17646.7,17525.11,17679.37,17525.11,Dow Jones Industrial Average
2015-10-22,17489.16,17180.88,17505.18,17180.88,Dow Jones Industrial Average
2015-10-21,17168.61,17225.93,17314.99,17153.13,Dow Jones Industrial Average
2015-10-20,17217.11,17228.47,17264.88,17147.99,Dow Jones Industrial Average
2015-10-19,17230.54,17209.43,17235.95,17129.19,Dow Jones Industrial Average
2015-10-16,17215.97,17141.75,17220.02,17107.35,Dow Jones Industrial Average
2015-10-15,17141.75,16944.86,17144.42,16933.57,Dow Jones Industrial Average
2015-10-14,16924.75,17079.08,17111.38,16887.67,Dow Jones Industrial Average
2015-10-13,17081.89,17113.55,17172.81,17034.45,Dow Jones Industrial Average
2015-10-12,17131.86,17082.29,17139.21,17064.58,Dow Jones Industrial Average
2015-10-09,17084.49,17054.69,17110.88,17027.23,Dow Jones Industrial Average
2015-10-08,17050.75,16904.17,17081.28,16859.34,Dow Jones Industrial Average
2015-10-07,16912.29,16805.42,16963.3,16765.0,Dow Jones Industrial Average
